2020-06-29 15:17:06,b'Thanks for your feedback congrats more payout to your wallet God bless you for trusting and trading with us.\xe2\x80\xa6 https://t.co/EEaNdZzUUh'
2020-06-29 15:17:06,b'RT @TikTokTrump_: Why??? Why couldn\xe2\x80\x99t they just let the beautiful and peaceful memorial continue? \xf0\x9f\x92\x94\xf0\x9f\x98\x94 #JusticeForElijah #EndPoliceBrutality\xe2\x80\xa6'
2020-06-29 15:17:05,"b'RT @pufcreativ: \xe2\x98\x81\xef\xb8\x8f Big announcements around promoting racial justice, healing our planet and supporting communities coming soon, so stay tu\xe2\x80\xa6'"
2020-06-29 15:17:05,"b""RT @iliza: This isn't a fucking revolution. #blacklivesmatter is a revolution. #4thofjuly was a revolution. You being a selfish ugly Americ\xe2\x80\xa6"""
2020-06-29 15:17:04,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:17:04,"b'RT @JoshuaPotash: I don\xe2\x80\x99t know why these aren\xe2\x80\x99t trending anymore, but across the country #BlackLivesMatter protests haven\xe2\x80\x99t stopped.\n\nThis\xe2\x80\xa6'"
2020-06-29 15:17:04,"b'RT @tatum__faith: #BlackLivesMatter is not a trend. This was Arlington, TX on Day 34 of protests in this country. We will not be silenced.\xe2\x80\xa6'"
2020-06-29 15:17:04,b'RT @AttorneyCrump: George Floyd\xe2\x80\x99s death should\xe2\x80\x99ve been a WAKE UP call to police officers NATIONWIDE.. Yet they are STILL on our necks!! Sgt\xe2\x80\xa6'
2020-06-29 15:17:04,"b'RT @laurenistiredok: **PLEASE RETWEET** Elijah Weatherspoon has been missing since June 25, 2020. He went on a boat where he was the only b\xe2\x80\xa6'"
2020-06-29 15:17:04,b'RT @larryelder: Larry Elder Rips Black Lives Matter: \xe2\x80\x98All About Transferring Property From White People To Black People\xe2\x80\x99 \n\nhttps://t.co/0y7\xe2\x80\xa6'
2020-06-29 15:17:03,b'RT @AttorneyCrump: George Floyd\xe2\x80\x99s death should\xe2\x80\x99ve been a WAKE UP call to police officers NATIONWIDE.. Yet they are STILL on our necks!! Sgt\xe2\x80\xa6'
2020-06-29 15:17:03,b'RT @JoshuaPotash: Don\xe2\x80\x99t let the #BlackLivesMatter\xc2\xa0 protests disappear from our TLs.\n\nThis is Minneapolis right now. These protests haven\xe2\x80\x99t\xe2\x80\xa6'
2020-06-29 15:17:03,"b'55th entry, #blacklivesmatter #blackouttuesday #blackoutday2020 #black #protest #blackisgold #saynotoracism racism\xe2\x80\xa6 https://t.co/EZ46bcnxKq'"
2020-06-29 15:17:03,"b'Check this:\nHer name is Angee, a Black single mother of two who gave up being an American teacher to find &amp; seek tr\xe2\x80\xa6 https://t.co/m7X8dZYa7p'"
2020-06-29 15:17:02,b'RT @AttorneyCrump: George Floyd\xe2\x80\x99s death should\xe2\x80\x99ve been a WAKE UP call to police officers NATIONWIDE.. Yet they are STILL on our necks!! Sgt\xe2\x80\xa6'
